area,content,TAB,TXT,IMG,HDR,TABs,TXTs,IMGs,HDRs,TAB_N,TXT_N,IMG_N,HDR_N,H_line,V_line,Form,Manuscript,Gallery,Front,long_l,short_l,FILE,PAGE,Category_ID,Category
8413300.0,0.05,0.0,0.98,0.0,0.02,False,True,False,True,0,3,0,1,True,False,False,False,False,False,1029,693,CTX194604301,55,6,Figure-text
8413300.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,False,False,False,False,False,False,478,391,CTX194604301,56,5,Gallery
8377828.0,0.82,0.0,0.0,1.0,0.0,False,False,True,False,0,0,1,0,True,True,False,False,True,False,897,1209,CTX194604301,57,5,Gallery
8377828.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,True,True,False,False,False,False,356,355,CTX194604301,58,3,Table
8419132.0,0.67,0.0,0.0,1.0,0.0,False,False,True,False,0,0,1,0,True,False,False,False,True,False,720,1095,CTX194604301,59,5,Gallery
8419132.0,0.01,0.0,1.0,0.0,0.0,False,True,True,False,0,8,1,0,True,False,False,False,False,False,448,423,CTX194604301,60,1,Form
8794080.0,0.0,0.0,0.99,0.01,0.0,False,True,True,False,0,18,1,0,False,False,False,False,False,False,667,635,CTX195105285,1,6,Figure-text
8746113.0,0.45,0.0,0.01,0.99,0.0,False,True,True,False,0,1,2,0,True,False,False,False,False,False,144,116,CTX195105285,2,5,Gallery
8774521.0,0.0,0.0,0.22,0.01,0.76,False,True,True,True,0,19,1,1,True,True,False,False,False,False,232,248,CTX195204980,1,6,Figure-text
8961260.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,True,True,False,False,False,False,266,219,CTX195600870,01,3,Table
8867650.0,0.72,0.0,0.03,0.97,0.0,False,True,True,False,0,7,3,0,True,True,False,False,True,False,1267,1694,CTX195600870,02,5,Gallery
8961260.0,0.61,0.0,0.89,0.1,0.02,False,True,True,True,0,8,1,1,True,True,False,True,False,False,2505,1221,CTX195600870,03,6,Figure-text
8961260.0,0.54,0.0,1.0,0.0,0.0,False,True,False,False,0,6,0,0,True,True,False,True,False,False,2714,1671,CTX195600870,04,4,Text-body
8961260.0,0.46,0.0,0.86,0.14,0.0,False,True,True,False,0,8,1,0,True,True,False,False,False,False,2412,962,CTX195600870,05,6,Figure-text
8961260.0,0.15,0.0,1.0,0.0,0.0,False,True,False,False,0,3,0,0,True,True,False,False,False,False,759,1077,CTX195600870,06,6,Figure-text
8867650.0,0.72,0.0,0.02,0.98,0.0,False,True,True,False,0,4,3,0,True,True,False,False,True,False,2250,657,CTX195600870,07,5,Gallery
8961260.0,0.6,0.0,0.88,0.12,0.0,False,True,True,False,0,7,1,0,True,True,False,True,False,False,2220,1248,CTX195600870,08,6,Figure-text
8961260.0,1.35,0.0,0.48,0.52,0.0,False,True,True,False,0,10,2,0,True,True,False,True,True,False,3034,1371,CTX195600870,09,5,Gallery
8951140.0,0.61,0.0,1.0,0.0,0.0,False,True,False,False,0,8,0,0,True,True,False,True,False,False,2880,1612,CTX195600870,10,4,Text-body
8961260.0,0.65,0.0,0.92,0.08,0.0,False,True,True,False,0,7,1,0,True,True,False,True,False,False,2510,1710,CTX195600870,11,4,Text-body
8961260.0,0.71,0.0,0.87,0.13,0.0,False,True,True,False,0,7,1,0,True,True,False,True,False,False,2775,1607,CTX195600870,12,6,Figure-text
8961260.0,0.51,0.0,1.0,0.0,0.0,False,True,False,False,0,9,0,0,True,True,False,True,False,False,2754,1350,CTX195600870,13,4,Text-body
9034630.0,0.46,0.0,0.58,0.41,0.01,False,True,True,True,0,8,2,1,False,True,False,False,False,False,876,5175,CTX195600870,14,6,Figure-text
9057400.0,0.43,0.0,0.56,0.44,0.0,False,True,True,False,0,9,3,0,False,True,False,False,False,False,786,5305,CTX195600870,15,6,Figure-text
8702320.0,0.5,0.0,0.32,0.68,0.0,False,True,True,False,0,12,2,0,True,False,False,False,False,False,449,729,CTX195802521,1,6,Figure-text
8712240.0,0.17,0.0,1.0,0.0,0.0,False,True,True,False,0,131,19,0,True,False,False,False,False,False,597,693,CTX197003412,1,6,Figure-text
8712240.0,0.03,0.0,1.0,0.0,0.0,False,True,True,False,0,21,3,0,False,False,False,False,False,False,179,181,CTX197003412,2,4,Text-body
8755965.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,True,True,False,False,False,False,1124,1348,CTX197402976,1,5,Gallery
8746113.0,0.81,0.0,0.0,0.99,0.01,False,True,True,True,0,3,6,1,False,True,False,False,True,False,1193,290,CTX197802841,1,5,Gallery
8847096.0,0.65,0.0,0.61,0.39,0.0,False,True,True,False,0,3,1,0,True,True,False,False,False,False,1020,3861,CTX197904722,1,5,Gallery
8765817.0,0.6,0.0,1.0,0.0,0.0,False,True,False,False,0,5,0,0,True,True,False,True,False,False,1405,810,CTX197904722,2,4,Text-body
8755965.0,0.23,0.0,0.93,0.07,0.0,False,True,True,False,0,5,1,0,True,False,False,False,False,False,759,1245,CTX197904722,3,4,Text-body
8827392.0,0.73,0.0,0.04,0.96,0.0,False,True,True,False,0,6,3,0,True,True,False,False,True,False,2288,1239,CTX198402735,1,5,Gallery
8827392.0,3.96,0.98,0.02,0.0,0.0,True,True,False,False,6,6,0,0,True,True,True,False,False,False,2085,1404,CTX198402735,2,1,Form
8755965.0,0.86,0.0,0.19,0.81,0.0,False,True,True,False,0,670,12,0,True,True,False,False,True,False,1744,854,CTX198402735,3,5,Gallery
8755965.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,True,True,False,False,False,False,2297,670,CTX198402735,4,5,Gallery
8878400.0,0.21,0.0,0.99,0.0,0.01,False,True,True,True,0,7,2,1,True,True,False,False,False,False,616,3706,CTX198602752,1,4,Text-body
8614595.0,0.16,0.0,0.61,0.32,0.07,False,True,True,True,0,1,1,3,True,False,False,False,False,False,204,409,CTX198602991_BPP1,1,6,Figure-text
8817540.0,0.34,0.0,0.44,0.55,0.01,False,True,True,True,0,12,1,1,True,False,False,False,False,False,511,639,CTX198701686,1,5,Gallery
8867650.0,0.0,0.0,1.0,0.0,0.0,False,True,False,False,0,1,0,0,True,False,False,False,False,False,147,192,CTX198702238A,01,4,Text-body
8994150.0,0.27,0.0,1.0,0.0,0.0,False,True,False,False,0,24,0,0,True,True,False,False,False,False,698,961,CTX198702238A,02,4,Text-body
8984030.0,0.33,0.0,1.0,0.0,0.0,False,True,False,False,0,29,0,0,True,True,False,False,False,False,705,1032,CTX198702238A,03,4,Text-body
9004270.0,0.32,0.0,1.0,0.0,0.0,False,True,False,False,0,29,0,0,True,False,False,False,False,False,743,898,CTX198702238A,04,4,Text-body
8984030.0,0.29,0.0,1.0,0.0,0.0,False,True,False,False,0,26,0,0,True,False,False,False,False,False,646,939,CTX198702238A,05,4,Text-body
9004270.0,0.19,0.0,1.0,0.0,0.0,False,True,False,False,0,21,0,0,True,False,False,False,False,False,428,621,CTX198702238A,06,1,Form
8984030.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,True,False,False,False,False,False,266,226,CTX198702238A,07,3,Table
